Iteration,File Group,Num Channels,Channel,Files Sent,Total Size (MB),Bandwidth (MB/s)
4,large,45,Channel 27,0,0,0
4,large,45,Channel 28,0,0,0
4,large,45,Channel 29,0,0,0
4,large,45,Channel 30,0,0,0
4,large,45,Channel 31,0,0,0
4,large,45,Channel 32,0,0,0
4,large,45,Channel 33,0,0,0
4,large,45,Channel 34,0,0,0
4,large,45,Channel 35,0,0,0
4,large,45,Channel 36,0,0,0
4,large,45,Channel 37,0,0,0
4,large,45,Channel 38,0,0,0
4,large,45,Channel 39,0,0,0
4,large,45,Channel 40,0,0,0
4,large,45,Channel 41,0,0,0
4,large,45,Channel 42,0,0,0
4,large,45,Channel 43,0,0,0
4,large,45,Channel 44,0,0,0
4,large,45,Channel 45,0,0,0
4,large,46,Channel 1,1,1648,13.06473518
4,large,46,Channel 2,1,2476,19.62881047
4,large,46,Channel 3,1,7003,55.51718774
4,large,46,Channel 4,1,5435,43.08666448
4,large,46,Channel 5,0,0,0
4,large,46,Channel 6,0,0,0
4,large,46,Channel 7,0,0,0
4,large,46,Channel 8,0,0,0
4,large,46,Channel 9,0,0,0
4,large,46,Channel 10,0,0,0
4,large,46,Channel 11,0,0,0
4,large,46,Channel 12,0,0,0
4,large,46,Channel 13,0,0,0
4,large,46,Channel 14,0,0,0
4,large,46,Channel 15,0,0,0
4,large,46,Channel 16,0,0,0
4,large,46,Channel 17,0,0,0
4,large,46,Channel 18,0,0,0
4,large,46,Channel 19,0,0,0
4,large,46,Channel 20,0,0,0
4,large,46,Channel 21,0,0,0
4,large,46,Channel 22,0,0,0
4,large,46,Channel 23,0,0,0
4,large,46,Channel 24,0,0,0
4,large,46,Channel 25,0,0,0
4,large,46,Channel 26,0,0,0
4,large,46,Channel 27,0,0,0
4,large,46,Channel 28,0,0,0
4,large,46,Channel 29,0,0,0
4,large,46,Channel 30,0,0,0
4,large,46,Channel 31,0,0,0
4,large,46,Channel 32,0,0,0
4,large,46,Channel 33,0,0,0
4,large,46,Channel 34,0,0,0
4,large,46,Channel 35,0,0,0
4,large,46,Channel 36,0,0,0
4,large,46,Channel 37,0,0,0
4,large,46,Channel 38,0,0,0
4,large,46,Channel 39,0,0,0
4,large,46,Channel 40,0,0,0
4,large,46,Channel 41,0,0,0
4,large,46,Channel 42,0,0,0
4,large,46,Channel 43,0,0,0
4,large,46,Channel 44,0,0,0
4,large,46,Channel 45,0,0,0
4,large,46,Channel 46,0,0,0
4,large,47,Channel 1,1,1648,13.23914917
4,large,47,Channel 2,1,2476,19.89085625
4,large,47,Channel 3,1,7003,56.25834535
4,large,47,Channel 4,1,5435,43.66187398
4,large,47,Channel 5,0,0,0
4,large,47,Channel 6,0,0,0
4,large,47,Channel 7,0,0,0
4,large,47,Channel 8,0,0,0
4,large,47,Channel 9,0,0,0
4,large,47,Channel 10,0,0,0
4,large,47,Channel 11,0,0,0
4,large,47,Channel 12,0,0,0
4,large,47,Channel 13,0,0,0
4,large,47,Channel 14,0,0,0
4,large,47,Channel 15,0,0,0
4,large,47,Channel 16,0,0,0
4,large,47,Channel 17,0,0,0
4,large,47,Channel 18,0,0,0
4,large,47,Channel 19,0,0,0
4,large,47,Channel 20,0,0,0
4,large,47,Channel 21,0,0,0
4,large,47,Channel 22,0,0,0
4,large,47,Channel 23,0,0,0
4,large,47,Channel 24,0,0,0
4,large,47,Channel 25,0,0,0
4,large,47,Channel 26,0,0,0
4,large,47,Channel 27,0,0,0
4,large,47,Channel 28,0,0,0
4,large,47,Channel 29,0,0,0
4,large,47,Channel 30,0,0,0
4,large,47,Channel 31,0,0,0
4,large,47,Channel 32,0,0,0
4,large,47,Channel 33,0,0,0
4,large,47,Channel 34,0,0,0
4,large,47,Channel 35,0,0,0
4,large,47,Channel 36,0,0,0
4,large,47,Channel 37,0,0,0
4,large,47,Channel 38,0,0,0
4,large,47,Channel 39,0,0,0
4,large,47,Channel 40,0,0,0
4,large,47,Channel 41,0,0,0
4,large,47,Channel 42,0,0,0
4,large,47,Channel 43,0,0,0
4,large,47,Channel 44,0,0,0
4,large,47,Channel 45,0,0,0
4,large,47,Channel 46,0,0,0
4,large,47,Channel 47,0,0,0
4,large,48,Channel 1,1,1648,9.799848907
4,large,48,Channel 2,1,2476,14.72355809
4,large,48,Channel 3,1,7003,41.64340703
4,large,48,Channel 4,1,5435,32.31927973
4,large,48,Channel 5,0,0,0
4,large,48,Channel 6,0,0,0
4,large,48,Channel 7,0,0,0
4,large,48,Channel 8,0,0,0
4,large,48,Channel 9,0,0,0
4,large,48,Channel 10,0,0,0
4,large,48,Channel 11,0,0,0
4,large,48,Channel 12,0,0,0
4,large,48,Channel 13,0,0,0
4,large,48,Channel 14,0,0,0
4,large,48,Channel 15,0,0,0
4,large,48,Channel 16,0,0,0
4,large,48,Channel 17,0,0,0
4,large,48,Channel 18,0,0,0
4,large,48,Channel 19,0,0,0
4,large,48,Channel 20,0,0,0
4,large,48,Channel 21,0,0,0
4,large,48,Channel 22,0,0,0
4,large,48,Channel 23,0,0,0
4,large,48,Channel 24,0,0,0
4,large,48,Channel 25,0,0,0
4,large,48,Channel 26,0,0,0
4,large,48,Channel 27,0,0,0
4,large,48,Channel 28,0,0,0
4,large,48,Channel 29,0,0,0
4,large,48,Channel 30,0,0,0
4,large,48,Channel 31,0,0,0
4,large,48,Channel 32,0,0,0
4,large,48,Channel 33,0,0,0
4,large,48,Channel 34,0,0,0
4,large,48,Channel 35,0,0,0
4,large,48,Channel 36,0,0,0
4,large,48,Channel 37,0,0,0
4,large,48,Channel 38,0,0,0
4,large,48,Channel 39,0,0,0
4,large,48,Channel 40,0,0,0
4,large,48,Channel 41,0,0,0
4,large,48,Channel 42,0,0,0
4,large,48,Channel 43,0,0,0
4,large,48,Channel 44,0,0,0
4,large,48,Channel 45,0,0,0
4,large,48,Channel 46,0,0,0
4,large,48,Channel 47,0,0,0
4,large,48,Channel 48,0,0,0
4,large,49,Channel 1,1,1648,12.99493384
4,large,49,Channel 2,1,2476,19.52394013
4,large,49,Channel 3,1,7003,55.22057771
4,large,49,Channel 4,1,5435,42.85646664
4,large,49,Channel 5,0,0,0
4,large,49,Channel 6,0,0,0
4,large,49,Channel 7,0,0,0
4,large,49,Channel 8,0,0,0
4,large,49,Channel 9,0,0,0
4,large,49,Channel 10,0,0,0
4,large,49,Channel 11,0,0,0
4,large,49,Channel 12,0,0,0
4,large,49,Channel 13,0,0,0
4,large,49,Channel 14,0,0,0
4,large,49,Channel 15,0,0,0
4,large,49,Channel 16,0,0,0
4,large,49,Channel 17,0,0,0
4,large,49,Channel 18,0,0,0
4,large,49,Channel 19,0,0,0
4,large,49,Channel 20,0,0,0
4,large,49,Channel 21,0,0,0
4,large,49,Channel 22,0,0,0
4,large,49,Channel 23,0,0,0
4,large,49,Channel 24,0,0,0
4,large,49,Channel 25,0,0,0
4,large,49,Channel 26,0,0,0
4,large,49,Channel 27,0,0,0
4,large,49,Channel 28,0,0,0
4,large,49,Channel 29,0,0,0
4,large,49,Channel 30,0,0,0
4,large,49,Channel 31,0,0,0
4,large,49,Channel 32,0,0,0
4,large,49,Channel 33,0,0,0
4,large,49,Channel 34,0,0,0
4,large,49,Channel 35,0,0,0
4,large,49,Channel 36,0,0,0
4,large,49,Channel 37,0,0,0
4,large,49,Channel 38,0,0,0
4,large,49,Channel 39,0,0,0
4,large,49,Channel 40,0,0,0
4,large,49,Channel 41,0,0,0
4,large,49,Channel 42,0,0,0
4,large,49,Channel 43,0,0,0
4,large,49,Channel 44,0,0,0
4,large,49,Channel 45,0,0,0
4,large,49,Channel 46,0,0,0
4,large,49,Channel 47,0,0,0
4,large,49,Channel 48,0,0,0
4,large,49,Channel 49,0,0,0
4,large,50,Channel 1,1,1648,12.22702555
4,large,50,Channel 2,1,2476,18.37021443
4,large,50,Channel 3,1,7003,51.95743513
4,large,50,Channel 4,1,5435,40.32395508
4,large,50,Channel 5,0,0,0
4,large,50,Channel 6,0,0,0
4,large,50,Channel 7,0,0,0
4,large,50,Channel 8,0,0,0
4,large,50,Channel 9,0,0,0
4,large,50,Channel 10,0,0,0
4,large,50,Channel 11,0,0,0
4,large,50,Channel 12,0,0,0
4,large,50,Channel 13,0,0,0
4,large,50,Channel 14,0,0,0
4,large,50,Channel 15,0,0,0
4,large,50,Channel 16,0,0,0
4,large,50,Channel 17,0,0,0
4,large,50,Channel 18,0,0,0
4,large,50,Channel 19,0,0,0
4,large,50,Channel 20,0,0,0
4,large,50,Channel 21,0,0,0
4,large,50,Channel 22,0,0,0
4,large,50,Channel 23,0,0,0
4,large,50,Channel 24,0,0,0
4,large,50,Channel 25,0,0,0
4,large,50,Channel 26,0,0,0
4,large,50,Channel 27,0,0,0
4,large,50,Channel 28,0,0,0
4,large,50,Channel 29,0,0,0
4,large,50,Channel 30,0,0,0
4,large,50,Channel 31,0,0,0
4,large,50,Channel 32,0,0,0
4,large,50,Channel 33,0,0,0
4,large,50,Channel 34,0,0,0
4,large,50,Channel 35,0,0,0
4,large,50,Channel 36,0,0,0
4,large,50,Channel 37,0,0,0
4,large,50,Channel 38,0,0,0
4,large,50,Channel 39,0,0,0
4,large,50,Channel 40,0,0,0
4,large,50,Channel 41,0,0,0
4,large,50,Channel 42,0,0,0
4,large,50,Channel 43,0,0,0
4,large,50,Channel 44,0,0,0
4,large,50,Channel 45,0,0,0
4,large,50,Channel 46,0,0,0
4,large,50,Channel 47,0,0,0
4,large,50,Channel 48,0,0,0
4,large,50,Channel 49,0,0,0
4,large,50,Channel 50,0,0,0
5,small,1,Channel 1,100,783,228.520655
5,small,2,Channel 1,50,390,193.9907339
5,small,2,Channel 2,50,393,195.4821357
5,small,3,Channel 1,34,264,7.904431453
5,small,3,Channel 2,33,265,7.934370442
5,small,3,Channel 3,33,254,7.605018728
5,small,4,Channel 1,25,195,87.10726187
5,small,4,Channel 2,25,195,87.10693717
5,small,4,Channel 3,25,206,92.02059323
5,small,4,Channel 4,25,187,83.53320359
5,small,5,Channel 1,20,153,70.98472265
5,small,5,Channel 2,20,153,70.98443213
5,small,5,Channel 3,20,159,73.76807007
5,small,5,Channel 4,20,177,82.11909967
5,small,5,Channel 5,20,141,65.41685926
5,small,6,Channel 1,17,132,65.30421179
5,small,6,Channel 2,17,132,65.3039576
5,small,6,Channel 3,17,133,65.79863022
5,small,6,Channel 4,17,141,69.75638497
5,small,6,Channel 5,16,133,65.79851381
5,small,6,Channel 6,16,112,55.40924864
5,small,7,Channel 1,15,117,73.46065663
5,small,7,Channel 2,15,115,72.2045406
5,small,7,Channel 3,14,108,67.8094004
5,small,7,Channel 4,14,111,69.6929427
5,small,7,Channel 5,14,120,75.34365416
5,small,7,Channel 6,14,112,70.32065967
5,small,7,Channel 7,14,100,62.78628448
5,small,8,Channel 1,13,99,42.31210412
5,small,8,Channel 2,13,104,44.44892961
5,small,8,Channel 3,13,97,41.45714094
5,small,8,Channel 4,13,105,44.87627286
5,small,8,Channel 5,12,98,41.8844872
5,small,8,Channel 6,12,103,44.0214284
5,small,8,Channel 7,12,90,38.46531011
5,small,8,Channel 8,12,87,37.18310658
5,small,9,Channel 1,12,89,33.03105968
5,small,9,Channel 2,11,89,33.03096323
5,small,9,Channel 3,11,86,31.91754303
5,small,9,Channel 4,11,83,30.80412674
5,small,9,Channel 5,11,86,31.91750914
5,small,9,Channel 6,11,96,35.62882219
5,small,9,Channel 7,11,96,35.62881589
5,small,9,Channel 8,11,77,28.57726424
5,small,9,Channel 9,11,81,30.06178681
5,small,10,Channel 1,10,72,1.552999574
5,small,10,Channel 2,10,81,1.747124225
5,small,10,Channel 3,10,79,1.703985267
5,small,10,Channel 4,10,74,1.596138049
5,small,10,Channel 5,10,84,1.811832334
5,small,10,Channel 6,10,75,1.617707374
5,small,10,Channel 7,10,86,1.854971084
5,small,10,Channel 8,10,91,1.96281818
5,small,10,Channel 9,10,66,1.423582365
5,small,10,Channel 10,10,75,1.617707191
5,small,11,Channel 1,10,72,36.44757577
5,small,11,Channel 2,9,73,36.95364046
5,small,11,Channel 3,9,71,35.94117725
5,small,11,Channel 4,9,70,35.43495066
5,small,11,Channel 5,9,70,35.43491644
5,small,11,Channel 6,9,71,35.94109483
5,small,11,Channel 7,9,76,38.47213928
5,small,11,Channel 8,9,75,37.96590401
5,small,11,Channel 9,9,78,39.48451634
5,small,11,Channel 10,9,60,30.37268655
5,small,11,Channel 11,9,67,33.91614209
5,small,12,Channel 1,9,64,41.21203509
5,small,12,Channel 2,9,74,47.6511961
5,small,12,Channel 3,9,73,47.00718885
5,small,12,Channel 4,9,69,44.43143883
5,small,12,Channel 5,8,60,38.63599818
5,small,12,Channel 6,8,65,41.85561971
5,small,12,Channel 7,8,60,38.635927
5,small,12,Channel 8,8,73,47.00700121
5,small,12,Channel 9,8,68,43.78730326
5,small,12,Channel 10,8,65,41.85548477
5,small,12,Channel 11,8,51,32.84043711
5,small,12,Channel 12,8,61,39.27973247
5,small,13,Channel 1,8,58,1.033414552
5,small,13,Channel 2,8,67,1.193771811
5,small,13,Channel 3,8,62,1.104684338
5,small,13,Channel 4,8,62,1.10468431
5,small,13,Channel 5,8,57,1.01559684
5,small,13,Channel 6,8,64,1.14031922
5,small,13,Channel 7,8,63,1.122501723
5,small,13,Channel 8,8,70,1.24722411
5,small,13,Channel 9,8,68,1.21158911
5,small,13,Channel 10,7,62,1.104684155
5,small,13,Channel 11,7,50,0.8908743
5,small,13,Channel 12,7,47,0.837421838
5,small,13,Channel 13,7,53,0.944326734
5,small,14,Channel 1,8,58,26.41549364
5,small,14,Channel 2,8,67,30.51436009
5,small,14,Channel 3,7,53,24.13821204
5,small,14,Channel 4,7,54,24.59363932
5,small,14,Channel 5,7,54,24.59363131
5,small,14,Channel 6,7,54,24.59361528
5,small,14,Channel 7,7,57,25.95992161
5,small,14,Channel 8,7,54,24.59360193
5,small,14,Channel 9,7,58,26.41534449
5,small,14,Channel 10,7,62,28.23708012
5,small,14,Channel 11,7,62,28.23707092
5,small,14,Channel 12,7,50,22.77183633
5,small,14,Channel 13,7,47,21.40551453
5,small,14,Channel 14,7,53,24.13812292
5,small,15,Channel 1,7,53,30.43456936
5,small,15,Channel 2,7,54,31.00867067
5,small,15,Channel 3,7,55,31.58287504
5,small,15,Channel 4,7,54,31.00861548
5,small,15,Channel 5,7,55,31.58282748
5,small,15,Channel 6,7,50,28.71163383
5,small,15,Channel 7,7,59,33.87970473
5,small,15,Channel 8,7,53,30.43428186
5,small,15,Channel 9,7,60,34.45388041
5,small,15,Channel 10,7,58,33.30539493
5,small,15,Channel 11,6,55,31.58267614
5,small,15,Channel 12,6,50,28.71151984
5,small,15,Channel 13,6,40,22.96920015
5,small,15,Channel 14,6,40,22.96918442
5,small,15,Channel 15,6,47,26.98876953
5,small,16,Channel 1,7,53,0.931366211
5,small,16,Channel 2,7,54,0.948939016
5,small,16,Channel 3,7,55,0.966511936
5,small,16,Channel 4,7,54,0.948938972
5,small,16,Channel 5,6,48,0.843501287
5,small,16,Channel 6,6,42,0.738063611
5,small,16,Channel 7,6,50,0.878647137
5,small,16,Channel 8,6,49,0.861074173
5,small,16,Channel 9,6,46,0.808355329
5,small,16,Channel 10,6,52,0.913792958
5,small,16,Channel 11,6,48,0.843501178
5,small,16,Channel 12,6,55,0.966511762
5,small,16,Channel 13,6,50,0.878647045
5,small,16,Channel 14,6,40,0.702917624
5,small,16,Channel 15,6,40,0.702917607
5,small,16,Channel 16,6,47,0.825928167
5,small,17,Channel 1,6,44,19.63712597
5,small,17,Channel 2,6,45,20.08336445
5,small,17,Channel 3,6,49,21.86853146
5,small,17,Channel 4,6,49,21.86852215
5,small,17,Channel 5,6,45,20.08332598
5,small,17,Channel 6,6,48,21.42219843
5,small,17,Channel 7,6,41,18.29812003
5,small,17,Channel 8,6,49,21.8684663
5,small,17,Channel 9,6,50,22.31475204
5,small,17,Channel 10,6,45,20.08326401
5,small,17,Channel 11,6,54,24.09990656
5,small,17,Channel 12,6,52,23.20731742
5,small,17,Channel 13,6,54,24.0998963
5,small,17,Channel 14,6,46,20.52953037
5,small,17,Channel 15,6,37,16.51287609
5,small,17,Channel 16,5,35,15.62027656
5,small,17,Channel 17,5,40,17.85173894
5,small,18,Channel 1,6,44,0.771889683
5,small,18,Channel 2,6,45,0.789432521
5,small,18,Channel 3,6,49,0.859604272
5,small,18,Channel 4,6,49,0.859604247
5,small,18,Channel 5,6,45,0.789432455
5,small,18,Channel 6,6,48,0.842061268
5,small,18,Channel 7,6,41,0.719260651
5,small,18,Channel 8,6,49,0.859604171
5,small,18,Channel 9,6,50,0.877147092
5,small,18,Channel 10,6,45,0.789432366
5,small,18,Channel 11,5,44,0.771889405
5,small,18,Channel 12,5,42,0.736803523
5,small,18,Channel 13,5,45,0.789432333
5,small,18,Channel 14,5,46,0.806975257
5,small,18,Channel 15,5,36,0.631545835
5,small,18,Channel 16,5,30,0.526288182
5,small,18,Channel 17,5,35,0.614002867
5,small,18,Channel 18,5,40,0.701717547
5,small,19,Channel 1,6,44,18.02747551
5,small,19,Channel 2,6,45,18.43713503
5,small,19,Channel 3,6,49,20.07597383
5,small,19,Channel 4,6,49,20.07596206
5,small,19,Channel 5,6,45,18.43709361
5,small,19,Channel 6,5,39,15.97880666
5,small,19,Channel 7,5,35,14.33994909
5,small,19,Channel 8,5,41,16.79821295
5,small,19,Channel 9,5,43,17.61763108
5,small,19,Channel 10,5,37,15.15934958
5,small,19,Channel 11,5,38,15.56905412
5,small,19,Channel 12,5,44,18.02732759
5,small,19,Channel 13,5,42,17.20789688
5,small,19,Channel 14,5,45,18.43702337
5,small,19,Channel 15,5,46,18.84672579
5,small,19,Channel 16,5,36,14.74960429
5,small,19,Channel 17,5,30,12.2913309
5,small,19,Channel 18,5,35,14.33988185
5,small,19,Channel 19,5,40,16.3884268
5,small,20,Channel 1,5,37,0.642683215
5,small,20,Channel 2,5,35,0.607943501
5,small,20,Channel 3,5,45,0.781641621
5,small,20,Channel 4,5,36,0.625313284
5,small,20,Channel 5,5,42,0.729532144
5,small,20,Channel 6,5,37,0.642683058
5,small,20,Channel 7,5,39,0.677422674
5,small,20,Channel 8,5,35,0.607943405
5,small,20,Channel 9,5,41,0.712162257
5,small,20,Channel 10,5,43,0.746901864
5,small,20,Channel 11,5,37,0.642682986
5,small,20,Channel 12,5,38,0.660052799
5,small,20,Channel 13,5,44,0.764271646
5,small,20,Channel 14,5,42,0.729532014
5,small,20,Channel 15,5,45,0.781641421
5,small,20,Channel 16,5,46,0.799011207
5,small,20,Channel 17,5,36,0.625313111
5,small,20,Channel 18,5,30,0.521094246
5,small,20,Channel 19,5,35,0.607943274
5,small,20,Channel 20,5,40,0.694792296
5,small,21,Channel 1,5,37,14.73591851
5,small,21,Channel 2,5,35,13.93934399
5,small,21,Channel 3,5,45,17.92200008
5,small,21,Channel 4,5,36,14.33759462
5,small,21,Channel 5,5,42,16.7271842
5,small,21,Channel 6,5,37,14.73584575
5,small,21,Channel 7,5,39,15.53237353
5,small,21,Channel 8,5,35,13.93930163
5,small,21,Channel 9,5,41,16.32888224
5,small,21,Channel 10,5,43,17.12540333
5,small,21,Channel 11,5,37,14.73580377
5,small,21,Channel 12,5,38,15.13406874
5,small,21,Channel 13,5,44,17.52364689
5,small,21,Channel 14,5,42,16.72711113
5,small,21,Channel 15,5,45,17.92189458
5,small,21,Channel 16,5,46,18.32015194
5,small,21,Channel 17,4,29,11.54965333
5,small,21,Channel 18,4,25,9.956592971
5,small,21,Channel 19,4,26,10.35485079
5,small,21,Channel 20,4,30,11.94790022
5,small,21,Channel 21,4,31,12.34615653
5,small,22,Channel 1,5,37,0.641948851
5,small,22,Channel 2,5,35,0.607248838
5,small,22,Channel 3,5,45,0.780748483
5,small,22,Channel 4,5,36,0.624598771
5,small,22,Channel 5,5,42,0.728698551
5,small,22,Channel 6,5,37,0.64194871
5,small,22,Channel 7,5,39,0.676648635
5,small,22,Channel 8,5,35,0.60724876
5,small,22,Channel 9,5,41,0.711348529
5,small,22,Channel 10,5,43,0.746048439
5,small,22,Channel 11,5,37,0.641948646
5,small,22,Channel 12,5,38,0.65929861
5,small,22,Channel 13,4,38,0.659298596
5,small,22,Channel 14,4,35,0.607248694
5,small,22,Channel 15,4,33,0.572548757
5,small,22,Channel 16,4,35,0.607248667
5,small,22,Channel 17,4,36,0.624598621
5,small,22,Channel 18,4,29,0.503148877
5,small,22,Channel 19,4,25,0.433749024
5,small,22,Channel 20,4,26,0.451098978
5,small,22,Channel 21,4,30,0.520498814
5,small,22,Channel 22,4,31,0.537848761
5,small,23,Channel 1,5,37,0.627752642
5,small,23,Channel 2,5,35,0.59381999
5,small,23,Channel 3,5,45,0.763482823
5,small,23,Channel 4,5,36,0.610786241
5,small,23,Channel 5,5,42,0.712583936
5,small,23,Channel 6,5,37,0.6277525
5,small,23,Channel 7,5,39,0.661685062
5,small,23,Channel 8,5,35,0.593819916
5,small,23,Channel 9,4,34,0.576853618
5,small,23,Channel 10,4,30,0.508988468
5,small,23,Channel 11,4,35,0.593819865
5,small,23,Channel 12,4,28,0.475055727
5,small,23,Channel 13,4,32,0.542920813
5,small,23,Channel 14,4,38,0.644718453
5,small,23,Channel 15,4,35,0.593819613
5,small,23,Channel 16,4,33,0.559887052
5,small,23,Channel 17,4,35,0.593819594
5,small,23,Channel 18,4,36,0.610785853
5,small,23,Channel 19,4,29,0.492021929
5,small,23,Channel 20,4,25,0.424156827
5,small,23,Channel 21,4,26,0.441123093
5,small,23,Channel 22,4,30,0.508988172
5,small,23,Channel 23,4,31,0.52595448
5,small,24,Channel 1,5,37,18.06428561
5,small,24,Channel 2,5,35,17.08777807
5,small,24,Channel 3,5,45,21.96997736
5,small,24,Channel 4,5,36,17.57597575
5,small,24,Channel 5,4,34,16.59952299
5,small,24,Channel 6,4,29,14.15840513
5,small,24,Channel 7,4,33,16.11127922
5,small,24,Channel 8,4,31,15.13483101
5,small,24,Channel 9,4,26,12.69372037
5,small,24,Channel 10,4,34,16.59946889
5,small,24,Channel 11,4,30,14.64657997
5,small,24,Channel 12,4,35,17.08767862
5,small,24,Channel 13,4,28,13.67013494
5,small,24,Channel 14,4,32,15.62300226
5,small,24,Channel 15,4,38,18.55230655
5,small,24,Channel 16,4,35,17.08764082
5,small,24,Channel 17,4,33,16.1111967
5,small,24,Channel 18,4,35,17.08762292
5,small,24,Channel 19,4,36,17.57583254
5,small,24,Channel 20,4,29,14.15829966
5,small,24,Channel 21,4,25,12.20542648
5,small,24,Channel 22,4,26,12.69363615
5,small,24,Channel 23,4,30,14.64653052
5,small,24,Channel 24,4,31,15.13474292
5,small,25,Channel 1,4,30,0.512531238
5,small,25,Channel 2,4,28,0.478362434
5,small,25,Channel 3,4,31,0.529615537
5,small,25,Channel 4,4,36,0.615037386
5,small,25,Channel 5,4,28,0.478362405
5,small,25,Channel 6,4,34,0.580868623
5,small,25,Channel 7,4,29,0.495446765
5,small,25,Channel 8,4,33,0.563784231
5,small,25,Channel 9,4,31,0.529615483
5,small,25,Channel 10,4,26,0.444193617
5,small,25,Channel 11,4,34,0.580868559
5,small,25,Channel 12,4,30,0.512531077
5,small,25,Channel 13,4,35,0.597952916
5,small,25,Channel 14,4,28,0.478362321
5,small,25,Channel 15,4,32,0.546699785
5,small,25,Channel 16,4,38,0.649205976
5,small,25,Channel 17,4,35,0.597952868
5,small,25,Channel 18,4,33,0.563784119
5,small,25,Channel 19,4,35,0.597952846
5,small,25,Channel 20,4,36,0.615037205
5,small,25,Channel 21,4,29,0.495446629
5,small,25,Channel 22,4,25,0.427109155
5,small,25,Channel 23,4,26,0.444193557
5,small,25,Channel 24,4,30,0.512531015
5,small,25,Channel 25,4,31,0.529615371
5,small,26,Channel 1,4,30,14.87190137
5,small,26,Channel 2,4,28,13.88039206
5,small,26,Channel 3,4,31,15.36756239
5,small,26,Channel 4,4,36,17.84619094
5,small,26,Channel 5,4,28,13.88035925
5,small,26,Channel 6,4,34,16.85470999
5,small,26,Channel 7,4,29,14.37607277
5,small,26,Channel 8,4,33,16.35896776
5,small,26,Channel 9,4,31,15.36750609
5,small,26,Channel 10,4,26,12.88886389
5,small,26,Channel 11,4,34,16.85465621
5,small,26,Channel 12,4,30,14.87175196
5,small,26,Channel 13,4,35,17.35037113
5,small,26,Channel 14,4,28,13.88028706
5,small,26,Channel 15,4,32,15.86317584
5,small,26,Channel 16,4,38,18.83751241
5,small,26,Channel 17,4,35,17.35033012
5,small,26,Channel 18,4,33,16.35887302
5,small,26,Channel 19,4,35,17.35030962
5,small,26,Channel 20,4,36,17.84602853
5,small,26,Channel 21,4,29,14.37596063
5,small,26,Channel 22,4,25,12.39306365
5,small,26,Channel 23,3,20,9.914475527
5,small,26,Channel 24,3,20,9.91447084
5,small,26,Channel 25,3,25,12.39308269
5,small,26,Channel 26,3,22,10.90590632
5,small,27,Channel 1,4,30,0.508051766
5,small,27,Channel 2,4,28,0.474181593
5,small,27,Channel 3,4,31,0.524986743
5,small,27,Channel 4,4,36,0.609662011
5,small,27,Channel 5,4,28,0.474181555
5,small,27,Channel 6,4,34,0.575791874
5,small,27,Channel 7,4,29,0.49111659
5,small,27,Channel 8,4,33,0.558856796
5,small,27,Channel 9,4,31,0.524986679
5,small,27,Channel 10,4,26,0.440311396
5,small,27,Channel 11,4,34,0.575791809
5,small,27,Channel 12,4,30,0.50805159
